src_name,pvs_name,vmaf,mad
NAPS_H/People_035_h.jpg,worst/People_035_h.jpg,38.015599,222.26189688074092
NAPS_H/People_036_h.jpg,worst/People_036_h.jpg,37.072327,242.52502187633078
NAPS_H/People_037_h.jpg,worst/People_037_h.jpg,32.489332,246.60669896342367
NAPS_H/People_038_h.jpg,worst/People_038_h.jpg,33.935927,241.7961200400389
NAPS_H/People_039_v.jpg,worst/People_039_v.jpg,26.803711,262.24307366573476
NAPS_H/People_040_h.jpg,worst/People_040_h.jpg,42.938607,218.57178593096893
NAPS_H/People_041_h.jpg,worst/People_041_h.jpg,32.794519,213.9794075091612
NAPS_H/People_042_h.jpg,worst/People_042_h.jpg,37.94167,267.18332994045215
NAPS_H/People_043_h.jpg,worst/People_043_h.jpg,36.899364,216.44699873709592
NAPS_H/People_044_h.jpg,worst/People_044_h.jpg,25.499181,227.6070142419921
NAPS_H/People_045_h.jpg,worst/People_045_h.jpg,44.122967,224.255685865244
NAPS_H/People_046_h.jpg,worst/People_046_h.jpg,38.209913,205.12473368047
NAPS_H/People_047_h.jpg,worst/People_047_h.jpg,26.000739,240.68287479629
NAPS_H/People_048_h.jpg,worst/People_048_h.jpg,38.36909,223.69190220096246
NAPS_H/People_049_h.jpg,worst/People_049_h.jpg,43.855702,207.7663053262286
NAPS_H/People_050_v.jpg,worst/People_050_v.jpg,36.654985,243.56010077733075
NAPS_H/People_051_h.jpg,worst/People_051_h.jpg,30.532079,260.1171163858702
NAPS_H/People_052_h.jpg,worst/People_052_h.jpg,39.086793,236.20785758678923
NAPS_H/People_053_h.jpg,worst/People_053_h.jpg,28.856507,229.6440514426122
NAPS_H/People_054_h.jpg,worst/People_054_h.jpg,33.808123,240.69176973498958
NAPS_H/People_055_h.jpg,worst/People_055_h.jpg,36.867684,233.3420975513638
NAPS_H/People_056_h.jpg,worst/People_056_h.jpg,42.075265,234.0669704196356
NAPS_H/People_057_h.jpg,worst/People_057_h.jpg,39.428543,211.89941474846268
NAPS_H/People_058_h.jpg,worst/People_058_h.jpg,30.470475,227.73443720191744
NAPS_H/People_059_v.jpg,worst/People_059_v.jpg,35.947516,225.24028729571583
NAPS_H/People_060_v.jpg,worst/People_060_v.jpg,31.527632,228.83153686327358
NAPS_H/People_061_h.jpg,worst/People_061_h.jpg,25.193827,266.06443329598653
NAPS_H/People_062_v.jpg,worst/People_062_v.jpg,29.104823,244.18901513839754
NAPS_H/People_063_h.jpg,worst/People_063_h.jpg,34.369611,252.09755106841703
NAPS_H/People_064_h.jpg,worst/People_064_h.jpg,34.991624,237.17023237726232
NAPS_H/People_065_h.jpg,worst/People_065_h.jpg,38.912294,241.84433987574886
NAPS_H/People_066_v.jpg,worst/People_066_v.jpg,32.101692,223.39625699285764
NAPS_H/People_067_h.jpg,worst/People_067_h.jpg,39.318599,213.85330652546403
NAPS_H/People_068_h.jpg,worst/People_068_h.jpg,31.849645,234.76362778093042
NAPS_H/People_069_h.jpg,worst/People_069_h.jpg,38.135345,191.6556113382018
NAPS_H/People_070_v.jpg,worst/People_070_v.jpg,44.544303,181.1368080511331
NAPS_H/People_071_h.jpg,worst/People_071_h.jpg,34.954421,228.2013850447318
NAPS_H/People_072_v.jpg,worst/People_072_v.jpg,38.395793,231.30044098564122
NAPS_H/People_073_v.jpg,worst/People_073_v.jpg,38.524292,216.05592448333257
NAPS_H/People_074_v.jpg,worst/People_074_v.jpg,39.995981,240.39571729487602
NAPS_H/People_075_v.jpg,worst/People_075_v.jpg,26.396951,252.05920646950082
NAPS_H/People_076_h.jpg,worst/People_076_h.jpg,40.216016,256.4803900651702
NAPS_H/People_077_v.jpg,worst/People_077_v.jpg,37.079386,222.38383575667257
NAPS_H/People_078_v.jpg,worst/People_078_v.jpg,36.521684,191.77326495068775
NAPS_H/People_079_h.jpg,worst/People_079_h.jpg,30.611639,275.3346389270274
NAPS_H/People_080_h.jpg,worst/People_080_h.jpg,47.374161,226.19170873076166
NAPS_H/People_081_v.jpg,worst/People_081_v.jpg,55.6488,165.40137650032864
NAPS_H/People_082_h.jpg,worst/People_082_h.jpg,37.461112,250.35842059402196
NAPS_H/People_083_h.jpg,worst/People_083_h.jpg,41.304424,224.85676079524904
NAPS_H/People_084_h.jpg,worst/People_084_h.jpg,39.805457,220.65552365649722
NAPS_H/People_085_h.jpg,worst/People_085_h.jpg,38.599571,235.09748763456565
NAPS_H/People_086_h.jpg,worst/People_086_h.jpg,36.581229,227.8539144810912
NAPS_H/People_087_h.jpg,worst/People_087_h.jpg,35.673121,226.78008234225265
NAPS_H/People_088_v.jpg,worst/People_088_v.jpg,41.378859,226.6344704717822
NAPS_H/People_089_h.jpg,worst/People_089_h.jpg,37.67261,243.43495064558724
NAPS_H/People_090_v.jpg,worst/People_090_v.jpg,35.601974,235.2895170928634
NAPS_H/People_091_h.jpg,worst/People_091_h.jpg,37.818557,206.2424936872408
NAPS_H/People_092_v.jpg,worst/People_092_v.jpg,35.979595,205.83529054013604
NAPS_H/People_093_h.jpg,worst/People_093_h.jpg,37.777272,230.69189450296733
NAPS_H/People_094_h.jpg,worst/People_094_h.jpg,37.026618,230.74266749607304
NAPS_H/People_095_h.jpg,worst/People_095_h.jpg,34.084947,264.0701078031214
NAPS_H/People_096_h.jpg,worst/People_096_h.jpg,50.925496,219.3742981059028
NAPS_H/People_097_h.jpg,worst/People_097_h.jpg,29.977631,222.6779562620147
NAPS_H/People_098_h.jpg,worst/People_098_h.jpg,37.611222,253.28197571705158
NAPS_H/People_099_h.jpg,worst/People_099_h.jpg,37.378777,238.039090712756
NAPS_H/People_100_h.jpg,worst/People_100_h.jpg,36.186291,234.24929958492143
NAPS_H/People_101_h.jpg,worst/People_101_h.jpg,33.221385,191.5546599788863
NAPS_H/People_102_h.jpg,worst/People_102_h.jpg,37.24824,248.0485646074467
NAPS_H/People_103_h.jpg,worst/People_103_h.jpg,44.367699,225.75004577268032
NAPS_H/People_104_h.jpg,worst/People_104_h.jpg,37.219509,209.11083094223287
NAPS_H/People_105_h.jpg,worst/People_105_h.jpg,32.029796,241.91747203063852
NAPS_H/People_106_v.jpg,worst/People_106_v.jpg,31.954743,206.3692110701292
NAPS_H/People_107_h.jpg,worst/People_107_h.jpg,34.152066,218.47294471713815
NAPS_H/People_108_h.jpg,worst/People_108_h.jpg,28.354861,235.45167193087005
NAPS_H/People_109_h.jpg,worst/People_109_h.jpg,39.021848,202.0971611275923
NAPS_H/People_110_h.jpg,worst/People_110_h.jpg,31.782966,259.4954287995179
NAPS_H/People_111_h.jpg,worst/People_111_h.jpg,29.71151,268.8663657181616
NAPS_H/People_112_h.jpg,worst/People_112_h.jpg,34.253548,244.25815013722942
NAPS_H/People_113_h.jpg,worst/People_113_h.jpg,32.153476,223.944388124202
NAPS_H/People_114_h.jpg,worst/People_114_h.jpg,22.550051,251.80538895984074
NAPS_H/People_115_h.jpg,worst/People_115_h.jpg,30.137948,262.8860006192005
NAPS_H/People_116_h.jpg,worst/People_116_h.jpg,37.210628,223.97531882699187
NAPS_H/People_117_h.jpg,worst/People_117_h.jpg,39.470771,220.20883793636355
NAPS_H/People_118_h.jpg,worst/People_118_h.jpg,37.071536,209.40758123300253
NAPS_H/People_119_h.jpg,worst/People_119_h.jpg,45.166505,210.75747723296126
NAPS_H/People_120_h.jpg,worst/People_120_h.jpg,37.27223,212.02945343005473
NAPS_H/People_121_h.jpg,worst/People_121_h.jpg,46.622597,209.23156304185963
NAPS_H/People_122_h.jpg,worst/People_122_h.jpg,35.105927,238.35689543687963
NAPS_H/People_123_h.jpg,worst/People_123_h.jpg,31.744628,192.83987597663238
NAPS_H/People_124_h.jpg,worst/People_124_h.jpg,33.942314,226.75031830740934
NAPS_H/People_125_h.jpg,worst/People_125_h.jpg,39.464368,235.19962890969694
NAPS_H/People_126_h.jpg,worst/People_126_h.jpg,35.786133,235.04958843501646
NAPS_H/People_127_h.jpg,worst/People_127_h.jpg,34.872486,224.95268230430128
NAPS_H/People_128_h.jpg,worst/People_128_h.jpg,35.888454,207.9319511545957
NAPS_H/People_129_h.jpg,worst/People_129_h.jpg,17.852435,241.7524394089092
NAPS_H/People_130_h.jpg,worst/People_130_h.jpg,22.779506,270.46525096158183
NAPS_H/People_131_h.jpg,worst/People_131_h.jpg,39.353516,236.63821564999265
NAPS_H/People_132_h.jpg,worst/People_132_h.jpg,40.16454,237.7240177687199
NAPS_H/People_133_h.jpg,worst/People_133_h.jpg,40.723362,243.70606978402324
NAPS_H/People_134_h.jpg,worst/People_134_h.jpg,32.962583,236.76381347765988
NAPS_H/People_135_h.jpg,worst/People_135_h.jpg,28.221709,254.42528391610978
NAPS_H/People_136_h.jpg,worst/People_136_h.jpg,36.460252,262.0922742027383
NAPS_H/People_137_h.jpg,worst/People_137_h.jpg,30.916763,237.747371244995
NAPS_H/People_138_h.jpg,worst/People_138_h.jpg,44.924291,242.92486810087445
NAPS_H/People_139_h.jpg,worst/People_139_h.jpg,36.98087,246.26485547500684
NAPS_H/People_140_h.jpg,worst/People_140_h.jpg,39.090116,240.88982136390842
NAPS_H/People_141_h.jpg,worst/People_141_h.jpg,31.10263,242.49505561274506
NAPS_H/People_142_h.jpg,worst/People_142_h.jpg,35.595228,245.02704986111107
NAPS_H/People_143_h.jpg,worst/People_143_h.jpg,29.246564,225.3708623204536
NAPS_H/People_144_h.jpg,worst/People_144_h.jpg,30.395295,278.32990510112995
NAPS_H/People_145_h.jpg,worst/People_145_h.jpg,40.694366,235.64401303356505
NAPS_H/People_146_h.jpg,worst/People_146_h.jpg,31.433252,253.7632576287104
NAPS_H/People_147_h.jpg,worst/People_147_h.jpg,36.270038,248.02708743022288
NAPS_H/People_148_h.jpg,worst/People_148_h.jpg,37.122069,218.92282392962827
NAPS_H/People_149_h.jpg,worst/People_149_h.jpg,32.311494,247.49284865233233
NAPS_H/People_150_h.jpg,worst/People_150_h.jpg,39.098469,219.75082552221858
NAPS_H/People_151_h.jpg,worst/People_151_h.jpg,36.592592,221.01791580690028
NAPS_H/People_152_h.jpg,worst/People_152_h.jpg,27.402721,264.2272426503954
NAPS_H/People_153_h.jpg,worst/People_153_h.jpg,30.69871,243.50062710205336
NAPS_H/People_154_h.jpg,worst/People_154_h.jpg,35.522541,234.65759651805604
NAPS_H/People_155_h.jpg,worst/People_155_h.jpg,25.383364,233.62565532403104
NAPS_H/People_156_h.jpg,worst/People_156_h.jpg,11.073799,292.1442118191171
NAPS_H/People_157_h.jpg,worst/People_157_h.jpg,34.472864,201.89394418398558
NAPS_H/People_158_h.jpg,worst/People_158_h.jpg,34.851406,227.97128214944613
NAPS_H/People_159_h.jpg,worst/People_159_h.jpg,37.999405,213.27500526851344
NAPS_H/People_160_h.jpg,worst/People_160_h.jpg,59.996793,219.34065868730602
NAPS_H/People_161_h.jpg,worst/People_161_h.jpg,35.15055,224.67597702952548
NAPS_H/People_162_h.jpg,worst/People_162_h.jpg,41.705114,221.52742850599907
NAPS_H/People_163_v.jpg,worst/People_163_v.jpg,44.530395,219.5774372760461
NAPS_H/People_164_h.jpg,worst/People_164_h.jpg,43.637352,213.12380370587027
NAPS_H/People_165_v.jpg,worst/People_165_v.jpg,39.784915,222.74630546220246
NAPS_H/People_166_h.jpg,worst/People_166_h.jpg,40.660154,223.81354658800032
NAPS_H/People_167_h.jpg,worst/People_167_h.jpg,38.867946,222.99762941690864
NAPS_H/People_168_h.jpg,worst/People_168_h.jpg,36.579093,247.35144367857265
NAPS_H/People_169_h.jpg,worst/People_169_h.jpg,36.234924,236.34551107283693
NAPS_H/People_170_v.jpg,worst/People_170_v.jpg,32.618939,226.82203697467511
NAPS_H/People_171_v.jpg,worst/People_171_v.jpg,37.017909,250.24883914251194
NAPS_H/People_172_v.jpg,worst/People_172_v.jpg,32.735149,230.04919870728688
NAPS_H/People_173_h.jpg,worst/People_173_h.jpg,32.043201,268.2080362196657
NAPS_H/People_174_v.jpg,worst/People_174_v.jpg,26.911089,251.6029408291721
NAPS_H/People_175_h.jpg,worst/People_175_h.jpg,40.141498,236.24990989313088
NAPS_H/People_176_h.jpg,worst/People_176_h.jpg,39.869426,194.8316746280633
NAPS_H/People_177_h.jpg,worst/People_177_h.jpg,45.921759,187.91507767380764
NAPS_H/People_178_h.jpg,worst/People_178_h.jpg,36.832482,278.9702606140947
NAPS_H/People_179_h.jpg,worst/People_179_h.jpg,34.906134,257.2033939010018
NAPS_H/People_180_h.jpg,worst/People_180_h.jpg,30.28552,276.6216597516234
NAPS_H/People_181_v.jpg,worst/People_181_v.jpg,32.881618,247.96027249248374
NAPS_H/People_182_h.jpg,worst/People_182_h.jpg,37.299662,247.80340641790448
NAPS_H/People_183_h.jpg,worst/People_183_h.jpg,47.781102,191.43006516088664
NAPS_H/People_184_h.jpg,worst/People_184_h.jpg,26.478644,267.8809653373337
NAPS_H/People_185_h.jpg,worst/People_185_h.jpg,26.980194,250.39757116330804
NAPS_H/People_186_h.jpg,worst/People_186_h.jpg,31.437668,237.41809060898578
NAPS_H/People_187_h.jpg,worst/People_187_h.jpg,29.305115,262.7408325709406
NAPS_H/People_188_h.jpg,worst/People_188_h.jpg,36.362868,196.18502540709642
NAPS_H/People_189_h.jpg,worst/People_189_h.jpg,38.760778,244.12187405914773
NAPS_H/People_190_h.jpg,worst/People_190_h.jpg,26.173884,255.6282116819104
NAPS_H/People_191_h.jpg,worst/People_191_h.jpg,33.153051,240.73254470022084
NAPS_H/People_192_h.jpg,worst/People_192_h.jpg,34.324076,240.2313356275419
NAPS_H/People_193_h.jpg,worst/People_193_h.jpg,41.570426,239.76319310042126
NAPS_H/People_194_h.jpg,worst/People_194_h.jpg,40.159557,230.71546054067684
NAPS_H/People_195_h.jpg,worst/People_195_h.jpg,32.790993,223.52447333879658
NAPS_H/People_196_h.jpg,worst/People_196_h.jpg,35.339422,229.95395646744805
NAPS_H/People_197_h.jpg,worst/People_197_h.jpg,14.122351,306.94844618799016
NAPS_H/People_198_h.jpg,worst/People_198_h.jpg,24.296152,245.5563361667113
NAPS_H/People_199_v.jpg,worst/People_199_v.jpg,39.537956,231.954597121859
NAPS_H/People_200_h.jpg,worst/People_200_h.jpg,34.104579,217.47547322058895
NAPS_H/People_201_v.jpg,worst/People_201_v.jpg,47.623269,187.44576664438725
NAPS_H/People_202_h.jpg,worst/People_202_h.jpg,37.582035,242.14131842902486
NAPS_H/People_203_v.jpg,worst/People_203_v.jpg,32.458019,232.90524894857484
NAPS_H/People_204_v.jpg,worst/People_204_v.jpg,17.475754,264.4055370551399
NAPS_H/People_205_v.jpg,worst/People_205_v.jpg,34.697553,229.81947214241305
NAPS_H/People_206_h.jpg,worst/People_206_h.jpg,17.782138,269.5347327609941
NAPS_H/People_207_v.jpg,worst/People_207_v.jpg,33.54172,203.6045411649559
NAPS_H/People_208_h.jpg,worst/People_208_h.jpg,26.005018,258.8895418248504
NAPS_H/People_209_v.jpg,worst/People_209_v.jpg,38.85511,235.6936430207642
NAPS_H/People_210_h.jpg,worst/People_210_h.jpg,39.725426,236.37195241643437
NAPS_H/People_211_v.jpg,worst/People_211_v.jpg,35.762505,233.75716758437628
NAPS_H/People_212_h.jpg,worst/People_212_h.jpg,37.20999,232.8619330412821
NAPS_H/People_213_v.jpg,worst/People_213_v.jpg,31.185692,266.59259322596563
NAPS_H/People_214_h.jpg,worst/People_214_h.jpg,34.198217,203.7491769117238
NAPS_H/People_215_h.jpg,worst/People_215_h.jpg,32.208818,252.25343042917717
NAPS_H/People_216_h.jpg,worst/People_216_h.jpg,39.40015,223.51908672923884
NAPS_H/People_217_h.jpg,worst/People_217_h.jpg,43.443865,233.7630388611123
NAPS_H/People_218_v.jpg,worst/People_218_v.jpg,29.465886,234.48737578612685
NAPS_H/People_219_h.jpg,worst/People_219_h.jpg,38.429779,246.68295011992572
NAPS_H/People_220_h.jpg,worst/People_220_h.jpg,23.909929,274.77723348675283
NAPS_H/People_221_h.jpg,worst/People_221_h.jpg,31.491492,248.80712987701813
NAPS_H/People_222_h.jpg,worst/People_222_h.jpg,39.15147,237.06966880009526
NAPS_H/People_223_h.jpg,worst/People_223_h.jpg,36.533983,239.79345304163877
NAPS_H/People_224_h.jpg,worst/People_224_h.jpg,38.247314,247.47240936273548
NAPS_H/People_225_h.jpg,worst/People_225_h.jpg,26.229978,236.2903290291212
NAPS_H/People_226_h.jpg,worst/People_226_h.jpg,40.579388,224.26149726123626
NAPS_H/People_227_h.jpg,worst/People_227_h.jpg,32.802397,260.7540060400277
NAPS_H/People_228_h.jpg,worst/People_228_h.jpg,37.979343,234.71345581551472
NAPS_H/People_229_h.jpg,worst/People_229_h.jpg,36.658992,236.7083358222921
NAPS_H/People_230_h.jpg,worst/People_230_h.jpg,36.615468,220.44111156700475
NAPS_H/People_231_h.jpg,worst/People_231_h.jpg,27.759784,216.20908963165826
NAPS_H/People_232_h.jpg,worst/People_232_h.jpg,38.341051,239.6215719771892
NAPS_H/People_233_h.jpg,worst/People_233_h.jpg,27.251727,226.4691074891252
NAPS_H/People_234_h.jpg,worst/People_234_h.jpg,36.616387,232.67235209582904
NAPS_H/People_235_h.jpg,worst/People_235_h.jpg,34.674801,244.20166284561435
NAPS_H/People_236_v.jpg,worst/People_236_v.jpg,37.420874,211.83347417022708
NAPS_H/People_237_h.jpg,worst/People_237_h.jpg,30.334682,286.7207207187486
NAPS_H/People_238_h.jpg,worst/People_238_h.jpg,35.607403,237.53623414241298
NAPS_H/People_239_h.jpg,worst/People_239_h.jpg,24.48195,255.7230014163386
NAPS_H/People_240_h.jpg,worst/People_240_h.jpg,23.212637,242.22567621077562
NAPS_H/People_241_h.jpg,worst/People_241_h.jpg,32.652989,259.3182078181137
NAPS_H/People_242_v.jpg,worst/People_242_v.jpg,27.00791,254.08070440581625
NAPS_H/People_243_h.jpg,worst/People_243_h.jpg,36.362068,278.2971331160559
NAPS_H/People_244_v.jpg,worst/People_244_v.jpg,38.503277,217.49050748026033
NAPS_H/People_245_v.jpg,worst/People_245_v.jpg,35.397465,248.85762655191843
NAPS_H/People_246_h.jpg,worst/People_246_h.jpg,26.332725,263.2950833544241
NAPS_H/People_247_v.jpg,worst/People_247_v.jpg,32.21967,240.88976380380413
NAPS_H/People_248_h.jpg,worst/People_248_h.jpg,35.993244,254.37273735972897
NAPS_H/People_249_h.jpg,worst/People_249_h.jpg,40.187161,214.2401976267408
NAPS_H/People_250_h.jpg,worst/People_250_h.jpg,36.752956,236.93567958025
